cohort,seed,arm,gate,budget,random_seed,domain,correct,abstain,N_unsafe,N_safe,TP,TN,FP,FN,abstain_unsafe,abstain_safe,routed,S_fit_N,S_overflow_N,S_fit_wrong_to_correct,S_fit_correct_to_wrong,S_fit_correct_to_abstain,S_fit_wrong_to_abstain,S_fit_unrouted_errors,S_fit_correct,S_overflow_recovery_correct,S_overflow_recovery_wrong,S_overflow_final_abstain,S_overflow_unrouted,abstain_input_overflow,abstain_technical,abstain_model,abstain_rule_unsupported,abstain_rule_unresolved,N,task_groups,correct_over_N,coverage,unsafe_recall_all,unsafe_recall_covered,FPR_all,FPR_covered,actual_call_rate,deployment_calls,route_rate,routed_input_tokens,routed_output_tokens,group_macro_correct_over_N,binary_net_correction,group_macro_unsafe_recall_all,group_macro_unsafe_recall_all_eligible_groups,group_macro_FPR_all,group_macro_FPR_all_eligible_groups,group_macro_coverage,group_macro_coverage_eligible_groups
old_test_800,42,L_direct,G_uncertainty,0.25,,workspace,83,0,32,52,32,51,1,0,0,0,36,70,14,0,0,0,0,0,70,13,1,0,0,0,0,0,0,0,84,6,0.9880952380952381,1.0,1.0,1.0,0.019230769230769232,0.019230769230769232,0.42857142857142855,36,0.42857142857142855,87748,2667,0.9871794871794872,0,1.0,6,0.020833333333333332,6,1.0,6
old_test_800,42,L_direct,G_random,0.25,0,combined,95,0,35,61,35,60,1,0,0,0,39,82,14,0,0,0,0,0,82,13,1,0,0,0,0,0,0,0,96,7,0.9895833333333334,1.0,1.0,1.0,0.01639344262295082,0.01639344262295082,0.40625,39,0.40625,78633,2656,0.989010989010989,0,1.0,7,0.017857142857142856,7,1.0,7
old_test_800,42,L_direct,G_random,0.25,0,slack,12,0,3,9,3,9,0,0,0,0,3,12,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,12,1,1.0,1.0,1.0,1.0,0.0,0.0,0.25,3,0.25,3214,194,1.0,0,1.0,1,0.0,1,1.0,1
old_test_800,42,L_direct,G_random,0.25,0,workspace,83,0,32,52,32,51,1,0,0,0,36,70,14,0,0,0,0,0,70,13,1,0,0,0,0,0,0,0,84,6,0.9880952380952381,1.0,1.0,1.0,0.019230769230769232,0.019230769230769232,0.42857142857142855,36,0.42857142857142855,75419,2462,0.9871794871794872,0,1.0,6,0.020833333333333332,6,1.0,6
old_test_800,42,L_direct,G_random,0.25,1,combined,95,0,35,61,35,60,1,0,0,0,39,82,14,0,0,0,0,0,82,13,1,0,0,0,0,0,0,0,96,7,0.9895833333333334,1.0,1.0,1.0,0.01639344262295082,0.01639344262295082,0.40625,39,0.40625,75692,2667,0.989010989010989,0,1.0,7,0.017857142857142856,7,1.0,7
old_test_800,42,L_direct,G_random,0.25,1,slack,12,0,3,9,3,9,0,0,0,0,3,12,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,12,1,1.0,1.0,1.0,1.0,0.0,0.0,0.25,3,0.25,4033,202,1.0,0,1.0,1,0.0,1,1.0,1
old_test_800,42,L_direct,G_random,0.25,1,workspace,83,0,32,52,32,51,1,0,0,0,36,70,14,0,0,0,0,0,70,13,1,0,0,0,0,0,0,0,84,6,0.9880952380952381,1.0,1.0,1.0,0.019230769230769232,0.019230769230769232,0.42857142857142855,36,0.42857142857142855,71659,2465,0.9871794871794872,0,1.0,6,0.020833333333333332,6,1.0,6
old_test_800,42,L_direct,G_random,0.25,2,combined,94,0,35,61,35,59,2,0,0,0,39,82,14,0,1,0,0,0,81,13,1,0,0,0,0,0,0,0,96,7,0.9791666666666666,1.0,1.0,1.0,0.03278688524590164,0.03278688524590164,0.40625,39,0.40625,69407,2616,0.978806907378336,-1,1.0,7,0.03373015873015873,7,1.0,7
old_test_800,42,L_direct,G_random,0.25,2,slack,12,0,3,9,3,9,0,0,0,0,3,12,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,12,1,1.0,1.0,1.0,1.0,0.0,0.0,0.25,3,0.25,4222,191,1.0,0,1.0,1,0.0,1,1.0,1
old_test_800,42,L_direct,G_random,0.25,2,workspace,82,0,32,52,32,50,2,0,0,0,36,70,14,0,1,0,0,0,69,13,1,0,0,0,0,0,0,0,84,6,0.9761904761904762,1.0,1.0,1.0,0.038461538461538464,0.038461538461538464,0.42857142857142855,36,0.42857142857142855,65185,2425,0.9752747252747253,-1,1.0,6,0.03935185185185185,6,1.0,6
old_test_800,42,L_direct,G_random,0.25,3,combined,95,0,35,61,35,60,1,0,0,0,39,82,14,0,0,0,0,0,82,13,1,0,0,0,0,0,0,0,96,7,0.9895833333333334,1.0,1.0,1.0,0.01639344262295082,0.01639344262295082,0.40625,39,0.40625,78632,2715,0.989010989010989,0,1.0,7,0.017857142857142856,7,1.0,7
old_test_800,42,L_direct,G_random,0.25,3,slack,12,0,3,9,3,9,0,0,0,0,3,12,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,12,1,1.0,1.0,1.0,1.0,0.0,0.0,0.25,3,0.25,4733,213,1.0,0,1.0,1,0.0,1,1.0,1
old_test_800,42,L_direct,G_random,0.25,3,workspace,83,0,32,52,32,51,1,0,0,0,36,70,14,0,0,0,0,0,70,13,1,0,0,0,0,0,0,0,84,6,0.9880952380952381,1.0,1.0,1.0,0.019230769230769232,0.019230769230769232,0.42857142857142855,36,0.42857142857142855,73899,2502,0.9871794871794872,0,1.0,6,0.020833333333333332,6,1.0,6
old_test_800,42,L_direct,G_random,0.25,4,combined,95,0,35,61,35,60,1,0,0,0,39,82,14,0,0,0,0,0,82,13,1,0,0,0,0,0,0,0,96,7,0.9895833333333334,1.0,1.0,1.0,0.01639344262295082,0.01639344262295082,0.40625,39,0.40625,73992,2650,0.989010989010989,0,1.0,7,0.017857142857142856,7,1.0,7
old_test_800,42,L_direct,G_random,0.25,4,slack,12,0,3,9,3,9,0,0,0,0,3,12,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,12,1,1.0,1.0,1.0,1.0,0.0,0.0,0.25,3,0.25,4665,211,1.0,0,1.0,1,0.0,1,1.0,1
old_test_800,42,L_direct,G_random,0.25,4,workspace,83,0,32,52,32,51,1,0,0,0,36,70,14,0,0,0,0,0,70,13,1,0,0,0,0,0,0,0,84,6,0.9880952380952381,1.0,1.0,1.0,0.019230769230769232,0.019230769230769232,0.42857142857142855,36,0.42857142857142855,69327,2439,0.9871794871794872,0,1.0,6,0.020833333333333332,6,1.0,6
old_test_800,42,L_direct,G_random,0.25,5,combined,94,0,35,61,35,59,2,0,0,0,39,82,14,0,1,0,0,0,81,13,1,0,0,0,0,0,0,0,96,7,0.9791666666666666,1.0,1.0,1.0,0.03278688524590164,0.03278688524590164,0.40625,39,0.40625,75233,2701,0.978806907378336,-1,1.0,7,0.03373015873015873,7,1.0,7
old_test_800,42,L_direct,G_random,0.25,5,slack,12,0,3,9,3,9,0,0,0,0,3,12,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,12,1,1.0,1.0,1.0,1.0,0.0,0.0,0.25,3,0.25,7218,233,1.0,0,1.0,1,0.0,1,1.0,1
old_test_800,42,L_direct,G_random,0.25,5,workspace,82,0,32,52,32,50,2,0,0,0,36,70,14,0,1,0,0,0,69,13,1,0,0,0,0,0,0,0,84,6,0.9761904761904762,1.0,1.0,1.0,0.038461538461538464,0.038461538461538464,0.42857142857142855,36,0.42857142857142855,68015,2468,0.9752747252747253,-1,1.0,6,0.03935185185185185,6,1.0,6
old_test_800,42,L_direct,G_random,0.25,6,combined,95,0,35,61,35,60,1,0,0,0,39,82,14,0,0,0,0,0,82,13,1,0,0,0,0,0,0,0,96,7,0.9895833333333334,1.0,1.0,1.0,0.01639344262295082,0.01639344262295082,0.40625,39,0.40625,69577,2643,0.989010989010989,0,1.0,7,0.017857142857142856,7,1.0,7
old_test_800,42,L_direct,G_random,0.25,6,slack,12,0,3,9,3,9,0,0,0,0,3,12,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,12,1,1.0,1.0,1.0,1.0,0.0,0.0,0.25,3,0.25,3475,196,1.0,0,1.0,1,0.0,1,1.0,1
old_test_800,42,L_direct,G_random,0.25,6,workspace,83,0,32,52,32,51,1,0,0,0,36,70,14,0,0,0,0,0,70,13,1,0,0,0,0,0,0,0,84,6,0.9880952380952381,1.0,1.0,1.0,0.019230769230769232,0.019230769230769232,0.42857142857142855,36,0.42857142857142855,66102,2447,0.9871794871794872,0,1.0,6,0.020833333333333332,6,1.0,6
old_test_800,42,L_direct,G_random,0.25,7,combined,94,0,35,61,35,59,2,0,0,0,39,82,14,0,1,0,0,0,81,13,1,0,0,0,0,0,0,0,96,7,0.9791666666666666,1.0,1.0,1.0,0.03278688524590164,0.03278688524590164,0.40625,39,0.40625,70446,2706,0.978806907378336,-1,1.0,7,0.03373015873015873,7,1.0,7
old_test_800,42,L_direct,G_random,0.25,7,slack,12,0,3,9,3,9,0,0,0,0,3,12,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,12,1,1.0,1.0,1.0,1.0,0.0,0.0,0.25,3,0.25,5197,198,1.0,0,1.0,1,0.0,1,1.0,1
old_test_800,42,L_direct,G_random,0.25,7,workspace,82,0,32,52,32,50,2,0,0,0,36,70,14,0,1,0,0,0,69,13,1,0,0,0,0,0,0,0,84,6,0.9761904761904762,1.0,1.0,1.0,0.038461538461538464,0.038461538461538464,0.42857142857142855,36,0.42857142857142855,65249,2508,0.9752747252747253,-1,1.0,6,0.03935185185185185,6,1.0,6
old_test_800,42,L_direct,G_random,0.25,8,combined,95,0,35,61,35,60,1,0,0,0,39,82,14,0,0,0,0,0,82,13,1,0,0,0,0,0,0,0,96,7,0.9895833333333334,1.0,1.0,1.0,0.01639344262295082,0.01639344262295082,0.40625,39,0.40625,79947,2729,0.989010989010989,0,1.0,7,0.017857142857142856,7,1.0,7
old_test_800,42,L_direct,G_random,0.25,8,slack,12,0,3,9,3,9,0,0,0,0,3,12,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,12,1,1.0,1.0,1.0,1.0,0.0,0.0,0.25,3,0.25,5287,201,1.0,0,1.0,1,0.0,1,1.0,1
old_test_800,42,L_direct,G_random,0.25,8,workspace,83,0,32,52,32,51,1,0,0,0,36,70,14,0,0,0,0,0,70,13,1,0,0,0,0,0,0,0,84,6,0.9880952380952381,1.0,1.0,1.0,0.019230769230769232,0.019230769230769232,0.42857142857142855,36,0.42857142857142855,74660,2528,0.9871794871794872,0,1.0,6,0.020833333333333332,6,1.0,6
old_test_800,42,L_direct,G_random,0.25,9,combined,95,0,35,61,35,60,1,0,0,0,39,82,14,0,0,0,0,0,82,13,1,0,0,0,0,0,0,0,96,7,0.9895833333333334,1.0,1.0,1.0,0.01639344262295082,0.01639344262295082,0.40625,39,0.40625,79123,2687,0.989010989010989,0,1.0,7,0.017857142857142856,7,1.0,7
old_test_800,42,L_direct,G_random,0.25,9,slack,12,0,3,9,3,9,0,0,0,0,3,12,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,12,1,1.0,1.0,1.0,1.0,0.0,0.0,0.25,3,0.25,5708,209,1.0,0,1.0,1,0.0,1,1.0,1
old_test_800,42,L_direct,G_random,0.25,9,workspace,83,0,32,52,32,51,1,0,0,0,36,70,14,0,0,0,0,0,70,13,1,0,0,0,0,0,0,0,84,6,0.9880952380952381,1.0,1.0,1.0,0.019230769230769232,0.019230769230769232,0.42857142857142855,36,0.42857142857142855,73415,2478,0.9871794871794872,0,1.0,6,0.020833333333333332,6,1.0,6
old_test_800,42,L_direct,G_random,0.25,10,combined,94,0,35,61,35,59,2,0,0,0,39,82,14,0,1,0,0,0,81,13,1,0,0,0,0,0,0,0,96,7,0.9791666666666666,1.0,1.0,1.0,0.03278688524590164,0.03278688524590164,0.40625,39,0.40625,74081,2676,0.978806907378336,-1,1.0,7,0.03373015873015873,7,1.0,7
old_test_800,42,L_direct,G_random,0.25,10,slack,12,0,3,9,3,9,0,0,0,0,3,12,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,12,1,1.0,1.0,1.0,1.0,0.0,0.0,0.25,3,0.25,3215,190,1.0,0,1.0,1,0.0,1,1.0,1
old_test_800,42,L_direct,G_random,0.25,10,workspace,82,0,32,52,32,50,2,0,0,0,36,70,14,0,1,0,0,0,69,13,1,0,0,0,0,0,0,0,84,6,0.9761904761904762,1.0,1.0,1.0,0.038461538461538464,0.038461538461538464,0.42857142857142855,36,0.42857142857142855,70866,2486,0.9752747252747253,-1,1.0,6,0.03935185185185185,6,1.0,6
old_test_800,42,L_direct,G_random,0.25,11,combined,95,0,35,61,35,60,1,0,0,0,39,82,14,0,0,0,0,0,82,13,1,0,0,0,0,0,0,0,96,7,0.9895833333333334,1.0,1.0,1.0,0.01639344262295082,0.01639344262295082,0.40625,39,0.40625,73883,2652,0.989010989010989,0,1.0,7,0.017857142857142856,7,1.0,7
old_test_800,42,L_direct,G_random,0.25,11,slack,12,0,3,9,3,9,0,0,0,0,3,12,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,12,1,1.0,1.0,1.0,1.0,0.0,0.0,0.25,3,0.25,4084,208,1.0,0,1.0,1,0.0,1,1.0,1
old_test_800,42,L_direct,G_random,0.25,11,workspace,83,0,32,52,32,51,1,0,0,0,36,70,14,0,0,0,0,0,70,13,1,0,0,0,0,0,0,0,84,6,0.9880952380952381,1.0,1.0,1.0,0.019230769230769232,0.019230769230769232,0.42857142857142855,36,0.42857142857142855,69799,2444,0.9871794871794872,0,1.0,6,0.020833333333333332,6,1.0,6
old_test_800,42,L_direct,G_random,0.25,12,combined,95,0,35,61,35,60,1,0,0,0,39,82,14,0,0,0,0,0,82,13,1,0,0,0,0,0,0,0,96,7,0.9895833333333334,1.0,1.0,1.0,0.01639344262295082,0.01639344262295082,0.40625,39,0.40625,84148,2756,0.989010989010989,0,1.0,7,0.017857142857142856,7,1.0,7
old_test_800,42,L_direct,G_random,0.25,12,slack,12,0,3,9,3,9,0,0,0,0,3,12,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,12,1,1.0,1.0,1.0,1.0,0.0,0.0,0.25,3,0.25,4627,210,1.0,0,1.0,1,0.0,1,1.0,1
old_test_800,42,L_direct,G_random,0.25,12,workspace,83,0,32,52,32,51,1,0,0,0,36,70,14,0,0,0,0,0,70,13,1,0,0,0,0,0,0,0,84,6,0.9880952380952381,1.0,1.0,1.0,0.019230769230769232,0.019230769230769232,0.42857142857142855,36,0.42857142857142855,79521,2546,0.9871794871794872,0,1.0,6,0.020833333333333332,6,1.0,6
old_test_800,42,L_direct,G_random,0.25,13,combined,95,0,35,61,35,60,1,0,0,0,39,82,14,0,0,0,0,0,82,13,1,0,0,0,0,0,0,0,96,7,0.9895833333333334,1.0,1.0,1.0,0.01639344262295082,0.01639344262295082,0.40625,39,0.40625,79475,2728,0.989010989010989,0,1.0,7,0.017857142857142856,7,1.0,7
old_test_800,42,L_direct,G_random,0.25,13,slack,12,0,3,9,3,9,0,0,0,0,3,12,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,12,1,1.0,1.0,1.0,1.0,0.0,0.0,0.25,3,0.25,5294,220,1.0,0,1.0,1,0.0,1,1.0,1
old_test_800,42,L_direct,G_random,0.25,13,workspace,83,0,32,52,32,51,1,0,0,0,36,70,14,0,0,0,0,0,70,13,1,0,0,0,0,0,0,0,84,6,0.9880952380952381,1.0,1.0,1.0,0.019230769230769232,0.019230769230769232,0.42857142857142855,36,0.42857142857142855,74181,2508,0.9871794871794872,0,1.0,6,0.020833333333333332,6,1.0,6
old_test_800,42,L_direct,G_random,0.25,14,combined,93,0,35,61,35,58,3,0,0,0,39,82,14,0,2,0,0,0,80,13,1,0,0,0,0,0,0,0,96,7,0.96875,1.0,1.0,1.0,0.04918032786885246,0.04918032786885246,0.40625,39,0.40625,67559,2698,0.9686028257456829,-2,1.0,7,0.0496031746031746,7,1.0,7
old_test_800,42,L_direct,G_random,0.25,14,slack,12,0,3,9,3,9,0,0,0,0,3,12,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,12,1,1.0,1.0,1.0,1.0,0.0,0.0,0.25,3,0.25,4333,214,1.0,0,1.0,1,0.0,1,1.0,1
old_test_800,42,L_direct,G_random,0.25,14,workspace,81,0,32,52,32,49,3,0,0,0,36,70,14,0,2,0,0,0,68,13,1,0,0,0,0,0,0,0,84,6,0.9642857142857143,1.0,1.0,1.0,0.057692307692307696,0.057692307692307696,0.42857142857142855,36,0.42857142857142855,63226,2484,0.9633699633699634,-2,1.0,6,0.05787037037037037,6,1.0,6
old_test_800,42,L_direct,G_random,0.25,15,combined,93,0,35,61,35,58,3,0,0,0,39,82,14,0,2,0,0,0,80,13,1,0,0,0,0,0,0,0,96,7,0.96875,1.0,1.0,1.0,0.04918032786885246,0.04918032786885246,0.40625,39,0.40625,73236,2752,0.9686028257456829,-2,1.0,7,0.0496031746031746,7,1.0,7
old_test_800,42,L_direct,G_random,0.25,15,slack,12,0,3,9,3,9,0,0,0,0,3,12,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,12,1,1.0,1.0,1.0,1.0,0.0,0.0,0.25,3,0.25,3854,198,1.0,0,1.0,1,0.0,1,1.0,1
old_test_800,42,L_direct,G_random,0.25,15,workspace,81,0,32,52,32,49,3,0,0,0,36,70,14,0,2,0,0,0,68,13,1,0,0,0,0,0,0,0,84,6,0.9642857142857143,1.0,1.0,1.0,0.057692307692307696,0.057692307692307696,0.42857142857142855,36,0.42857142857142855,69382,2554,0.9633699633699634,-2,1.0,6,0.05787037037037037,6,1.0,6
old_test_800,42,L_direct,G_random,0.25,16,combined,95,0,35,61,35,60,1,0,0,0,39,82,14,0,0,0,0,0,82,13,1,0,0,0,0,0,0,0,96,7,0.9895833333333334,1.0,1.0,1.0,0.01639344262295082,0.01639344262295082,0.40625,39,0.40625,73726,2630,0.989010989010989,0,1.0,7,0.017857142857142856,7,1.0,7
old_test_800,42,L_direct,G_random,0.25,16,slack,12,0,3,9,3,9,0,0,0,0,3,12,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,12,1,1.0,1.0,1.0,1.0,0.0,0.0,0.25,3,0.25,6366,201,1.0,0,1.0,1,0.0,1,1.0,1
old_test_800,42,L_direct,G_random,0.25,16,workspace,83,0,32,52,32,51,1,0,0,0,36,70,14,0,0,0,0,0,70,13,1,0,0,0,0,0,0,0,84,6,0.9880952380952381,1.0,1.0,1.0,0.019230769230769232,0.019230769230769232,0.42857142857142855,36,0.42857142857142855,67360,2429,0.9871794871794872,0,1.0,6,0.020833333333333332,6,1.0,6
old_test_800,42,L_direct,G_random,0.25,17,combined,94,0,35,61,35,59,2,0,0,0,39,82,14,0,1,0,0,0,81,13,1,0,0,0,0,0,0,0,96,7,0.9791666666666666,1.0,1.0,1.0,0.03278688524590164,0.03278688524590164,0.40625,39,0.40625,65559,2607,0.978806907378336,-1,1.0,7,0.03373015873015873,7,1.0,7
old_test_800,42,L_direct,G_random,0.25,17,slack,12,0,3,9,3,9,0,0,0,0,3,12,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,12,1,1.0,1.0,1.0,1.0,0.0,0.0,0.25,3,0.25,4526,211,1.0,0,1.0,1,0.0,1,1.0,1
old_test_800,42,L_direct,G_random,0.25,17,workspace,82,0,32,52,32,50,2,0,0,0,36,70,14,0,1,0,0,0,69,13,1,0,0,0,0,0,0,0,84,6,0.9761904761904762,1.0,1.0,1.0,0.038461538461538464,0.038461538461538464,0.42857142857142855,36,0.42857142857142855,61033,2396,0.9752747252747253,-1,1.0,6,0.03935185185185185,6,1.0,6
old_test_800,42,L_direct,G_random,0.25,18,combined,93,0,35,61,35,58,3,0,0,0,39,82,14,0,2,0,0,0,80,13,1,0,0,0,0,0,0,0,96,7,0.96875,1.0,1.0,1.0,0.04918032786885246,0.04918032786885246,0.40625,39,0.40625,75787,2750,0.9686028257456829,-2,1.0,7,0.0496031746031746,7,1.0,7
old_test_800,42,L_direct,G_random,0.25,18,slack,12,0,3,9,3,9,0,0,0,0,3,12,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,12,1,1.0,1.0,1.0,1.0,0.0,0.0,0.25,3,0.25,3065,184,1.0,0,1.0,1,0.0,1,1.0,1
old_test_800,42,L_direct,G_random,0.25,18,workspace,81,0,32,52,32,49,3,0,0,0,36,70,14,0,2,0,0,0,68,13,1,0,0,0,0,0,0,0,84,6,0.9642857142857143,1.0,1.0,1.0,0.057692307692307696,0.057692307692307696,0.42857142857142855,36,0.42857142857142855,72722,2566,0.9633699633699634,-2,1.0,6,0.05787037037037037,6,1.0,6
old_test_800,42,L_direct,G_random,0.25,19,combined,94,0,35,61,35,59,2,0,0,0,39,82,14,0,1,0,0,0,81,13,1,0,0,0,0,0,0,0,96,7,0.9791666666666666,1.0,1.0,1.0,0.03278688524590164,0.03278688524590164,0.40625,39,0.40625,77019,2697,0.978806907378336,-1,1.0,7,0.03373015873015873,7,1.0,7
old_test_800,42,L_direct,G_random,0.25,19,slack,12,0,3,9,3,9,0,0,0,0,3,12,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,12,1,1.0,1.0,1.0,1.0,0.0,0.0,0.25,3,0.25,4832,199,1.0,0,1.0,1,0.0,1,1.0,1
old_test_800,42,L_direct,G_random,0.25,19,workspace,82,0,32,52,32,50,2,0,0,0,36,70,14,0,1,0,0,0,69,13,1,0,0,0,0,0,0,0,84,6,0.9761904761904762,1.0,1.0,1.0,0.038461538461538464,0.038461538461538464,0.42857142857142855,36,0.42857142857142855,72187,2498,0.9752747252747253,-1,1.0,6,0.03935185185185185,6,1.0,6
old_test_800,42,L_direct,G_uncertainty,0.5,,combined,94,0,35,61,35,59,2,0,0,0,50,82,14,0,1,0,0,0,81,13,1,0,0,0,0,0,0,0,96,7,0.9791666666666666,1.0,1.0,1.0,0.03278688524590164,0.03278688524590164,0.5208333333333334,50,0.5208333333333334,117655,3717,0.978806907378336,-1,1.0,7,0.03373015873015873,7,1.0,7
old_test_800,42,L_direct,G_uncertainty,0.5,,slack,12,0,3,9,3,9,0,0,0,0,9,12,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,12,1,1.0,1.0,1.0,1.0,0.0,0.0,0.75,9,0.75,16641,644,1.0,0,1.0,1,0.0,1,1.0,1
old_test_800,42,L_direct,G_uncertainty,0.5,,workspace,82,0,32,52,32,50,2,0,0,0,41,70,14,0,1,0,0,0,69,13,1,0,0,0,0,0,0,0,84,6,0.9761904761904762,1.0,1.0,1.0,0.038461538461538464,0.038461538461538464,0.4880952380952381,41,0.4880952380952381,101014,3073,0.9752747252747253,-1,1.0,6,0.03935185185185185,6,1.0,6
old_test_800,42,L_direct,G_random,0.5,0,combined,94,0,35,61,35,59,2,0,0,0,50,82,14,0,1,0,0,0,81,13,1,0,0,0,0,0,0,0,96,7,0.9791666666666666,1.0,1.0,1.0,0.03278688524590164,0.03278688524590164,0.5208333333333334,50,0.5208333333333334,92426,3415,0.978806907378336,-1,1.0,7,0.03373015873015873,7,1.0,7
old_test_800,42,L_direct,G_random,0.5,0,slack,12,0,3,9,3,9,0,0,0,0,9,12,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,12,1,1.0,1.0,1.0,1.0,0.0,0.0,0.75,9,0.75,14555,602,1.0,0,1.0,1,0.0,1,1.0,1
old_test_800,42,L_direct,G_random,0.5,0,workspace,82,0,32,52,32,50,2,0,0,0,41,70,14,0,1,0,0,0,69,13,1,0,0,0,0,0,0,0,84,6,0.9761904761904762,1.0,1.0,1.0,0.038461538461538464,0.038461538461538464,0.4880952380952381,41,0.4880952380952381,77871,2813,0.9752747252747253,-1,1.0,6,0.03935185185185185,6,1.0,6
old_test_800,42,L_direct,G_random,0.5,1,combined,94,0,35,61,35,59,2,0,0,0,50,82,14,0,1,0,0,0,81,13,1,0,0,0,0,0,0,0,96,7,0.9791666666666666,1.0,1.0,1.0,0.03278688524590164,0.03278688524590164,0.5208333333333334,50,0.5208333333333334,95132,3472,0.978806907378336,-1,1.0,7,0.03373015873015873,7,1.0,7
old_test_800,42,L_direct,G_random,0.5,1,slack,12,0,3,9,3,9,0,0,0,0,9,12,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,12,1,1.0,1.0,1.0,1.0,0.0,0.0,0.75,9,0.75,15573,623,1.0,0,1.0,1,0.0,1,1.0,1
old_test_800,42,L_direct,G_random,0.5,1,workspace,82,0,32,52,32,50,2,0,0,0,41,70,14,0,1,0,0,0,69,13,1,0,0,0,0,0,0,0,84,6,0.9761904761904762,1.0,1.0,1.0,0.038461538461538464,0.038461538461538464,0.4880952380952381,41,0.4880952380952381,79559,2849,0.9752747252747253,-1,1.0,6,0.03935185185185185,6,1.0,6
old_test_800,42,L_direct,G_random,0.5,2,combined,94,0,35,61,35,59,2,0,0,0,50,82,14,0,1,0,0,0,81,13,1,0,0,0,0,0,0,0,96,7,0.9791666666666666,1.0,1.0,1.0,0.03278688524590164,0.03278688524590164,0.5208333333333334,50,0.5208333333333334,91990,3390,0.978806907378336,-1,1.0,7,0.03373015873015873,7,1.0,7
old_test_800,42,L_direct,G_random,0.5,2,slack,12,0,3,9,3,9,0,0,0,0,9,12,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,12,1,1.0,1.0,1.0,1.0,0.0,0.0,0.75,9,0.75,14046,599,1.0,0,1.0,1,0.0,1,1.0,1
old_test_800,42,L_direct,G_random,0.5,2,workspace,82,0,32,52,32,50,2,0,0,0,41,70,14,0,1,0,0,0,69,13,1,0,0,0,0,0,0,0,84,6,0.9761904761904762,1.0,1.0,1.0,0.038461538461538464,0.038461538461538464,0.4880952380952381,41,0.4880952380952381,77944,2791,0.9752747252747253,-1,1.0,6,0.03935185185185185,6,1.0,6
old_test_800,42,L_direct,G_random,0.5,3,combined,95,0,35,61,35,60,1,0,0,0,50,82,14,0,0,0,0,0,82,13,1,0,0,0,0,0,0,0,96,7,0.9895833333333334,1.0,1.0,1.0,0.01639344262295082,0.01639344262295082,0.5208333333333334,50,0.5208333333333334,91446,3427,0.989010989010989,0,1.0,7,0.017857142857142856,7,1.0,7
old_test_800,42,L_direct,G_random,0.5,3,slack,12,0,3,9,3,9,0,0,0,0,9,12,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,12,1,1.0,1.0,1.0,1.0,0.0,0.0,0.75,9,0.75,14755,628,1.0,0,1.0,1,0.0,1,1.0,1
old_test_800,42,L_direct,G_random,0.5,3,workspace,83,0,32,52,32,51,1,0,0,0,41,70,14,0,0,0,0,0,70,13,1,0,0,0,0,0,0,0,84,6,0.9880952380952381,1.0,1.0,1.0,0.019230769230769232,0.019230769230769232,0.4880952380952381,41,0.4880952380952381,76691,2799,0.9871794871794872,0,1.0,6,0.020833333333333332,6,1.0,6
old_test_800,42,L_direct,G_random,0.5,4,combined,94,0,35,61,35,59,2,0,0,0,50,82,14,0,1,0,0,0,81,13,1,0,0,0,0,0,0,0,96,7,0.9791666666666666,1.0,1.0,1.0,0.03278688524590164,0.03278688524590164,0.5208333333333334,50,0.5208333333333334,95354,3488,0.978806907378336,-1,1.0,7,0.03373015873015873,7,1.0,7
old_test_800,42,L_direct,G_random,0.5,4,slack,12,0,3,9,3,9,0,0,0,0,9,12,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,12,1,1.0,1.0,1.0,1.0,0.0,0.0,0.75,9,0.75,14246,602,1.0,0,1.0,1,0.0,1,1.0,1
