cohort,seed,arm,gate,budget,random_seed,group_id,correct,abstain,N_unsafe,N_safe,TP,TN,FP,FN,abstain_unsafe,abstain_safe,routed,S_fit_N,S_overflow_N,S_fit_wrong_to_correct,S_fit_correct_to_wrong,S_fit_correct_to_abstain,S_fit_wrong_to_abstain,S_fit_unrouted_errors,S_fit_correct,S_overflow_recovery_correct,S_overflow_recovery_wrong,S_overflow_final_abstain,S_overflow_unrouted,abstain_input_overflow,abstain_technical,abstain_model,abstain_rule_unsupported,abstain_rule_unresolved,N,task_groups,correct_over_N,coverage,unsafe_recall_all,unsafe_recall_covered,FPR_all,FPR_covered,actual_call_rate,deployment_calls,route_rate,routed_input_tokens,routed_output_tokens,group_macro_correct_over_N,binary_net_correction
old_test_800,44,L_relation,G_random,0.25,5,task_43393231507e,12,0,3,9,3,9,0,0,0,0,7,12,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,12,1,1.0,1.0,1.0,1.0,0.0,0.0,0.5833333333333334,7,0.5833333333333334,12816,2994,1.0,0
old_test_800,44,L_relation,G_random,0.25,5,task_c02022c3f50c,14,0,5,9,5,9,0,0,0,0,4,12,2,0,0,0,0,0,12,2,0,0,0,0,0,0,0,0,14,1,1.0,1.0,1.0,1.0,0.0,0.0,0.2857142857142857,4,0.2857142857142857,6950,1821,1.0,0
old_test_800,44,L_relation,G_random,0.25,5,task_0656c16cd48a,15,0,6,9,6,9,0,0,0,0,7,12,3,0,0,0,0,0,12,3,0,0,0,0,0,0,0,0,15,1,1.0,1.0,1.0,1.0,0.0,0.0,0.4666666666666667,7,0.4666666666666667,12500,2742,1.0,0
old_test_800,44,L_relation,G_random,0.25,5,task_c9c6fe9c0d10,14,0,6,9,6,8,1,0,0,0,6,11,4,0,0,0,0,0,11,3,1,0,0,0,0,0,0,0,15,1,0.9333333333333333,1.0,1.0,1.0,0.1111111111111111,0.1111111111111111,0.4,6,0.4,12866,2466,0.9333333333333333,0
old_test_800,44,L_relation,G_random,0.25,5,task_f854634584d5,12,1,5,8,5,7,0,0,0,1,2,11,2,0,0,0,0,0,11,1,0,1,0,0,1,0,0,0,13,1,0.9230769230769231,0.9230769230769231,1.0,1.0,0.0,0.0,0.15384615384615385,2,0.15384615384615385,4957,1254,0.9230769230769231,0
old_test_800,44,L_relation,G_random,0.25,5,task_ef21473444d6,12,0,5,9,5,7,2,0,0,0,3,13,1,0,0,0,0,2,11,1,0,0,0,0,0,0,0,0,14,1,0.8571428571428571,1.0,1.0,1.0,0.2222222222222222,0.2222222222222222,0.21428571428571427,3,0.21428571428571427,5573,1048,0.8571428571428571,0
old_test_800,44,L_relation,G_random,0.25,5,task_c220a8e8b789,13,0,5,8,5,8,0,0,0,0,4,11,2,0,0,0,0,0,11,2,0,0,0,0,0,0,0,0,13,1,1.0,1.0,1.0,1.0,0.0,0.0,0.3076923076923077,4,0.3076923076923077,8906,1479,1.0,0
old_test_800,44,L_relation,G_random,0.25,6,task_43393231507e,12,0,3,9,3,9,0,0,0,0,7,12,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,12,1,1.0,1.0,1.0,1.0,0.0,0.0,0.5833333333333334,7,0.5833333333333334,11771,2955,1.0,0
old_test_800,44,L_relation,G_random,0.25,6,task_c02022c3f50c,14,0,5,9,5,9,0,0,0,0,3,12,2,0,0,0,0,0,12,2,0,0,0,0,0,0,0,0,14,1,1.0,1.0,1.0,1.0,0.0,0.0,0.21428571428571427,3,0.21428571428571427,5134,1241,1.0,0
old_test_800,44,L_relation,G_random,0.25,6,task_0656c16cd48a,15,0,6,9,6,9,0,0,0,0,6,12,3,0,0,0,0,0,12,3,0,0,0,0,0,0,0,0,15,1,1.0,1.0,1.0,1.0,0.0,0.0,0.4,6,0.4,10380,2304,1.0,0
old_test_800,44,L_relation,G_random,0.25,6,task_c9c6fe9c0d10,14,0,6,9,6,8,1,0,0,0,7,11,4,0,0,0,0,0,11,3,1,0,0,0,0,0,0,0,15,1,0.9333333333333333,1.0,1.0,1.0,0.1111111111111111,0.1111111111111111,0.4666666666666667,7,0.4666666666666667,14568,2869,0.9333333333333333,0
old_test_800,44,L_relation,G_random,0.25,6,task_f854634584d5,12,1,5,8,5,7,0,0,0,1,3,11,2,0,0,0,0,0,11,1,0,1,0,0,1,0,0,0,13,1,0.9230769230769231,0.9230769230769231,1.0,1.0,0.0,0.0,0.23076923076923078,3,0.23076923076923078,6234,1614,0.9230769230769231,0
old_test_800,44,L_relation,G_random,0.25,6,task_ef21473444d6,12,0,5,9,5,7,2,0,0,0,3,13,1,0,0,0,0,2,11,1,0,0,0,0,0,0,0,0,14,1,0.8571428571428571,1.0,1.0,1.0,0.2222222222222222,0.2222222222222222,0.21428571428571427,3,0.21428571428571427,5573,1048,0.8571428571428571,0
old_test_800,44,L_relation,G_random,0.25,6,task_c220a8e8b789,13,0,5,8,5,8,0,0,0,0,4,11,2,0,0,0,0,0,11,2,0,0,0,0,0,0,0,0,13,1,1.0,1.0,1.0,1.0,0.0,0.0,0.3076923076923077,4,0.3076923076923077,9790,1585,1.0,0
old_test_800,44,L_relation,G_random,0.25,7,task_43393231507e,12,0,3,9,3,9,0,0,0,0,7,12,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,12,1,1.0,1.0,1.0,1.0,0.0,0.0,0.5833333333333334,7,0.5833333333333334,12116,2963,1.0,0
old_test_800,44,L_relation,G_random,0.25,7,task_c02022c3f50c,13,0,5,9,5,8,1,0,0,0,4,12,2,0,1,0,0,0,11,2,0,0,0,0,0,0,0,0,14,1,0.9285714285714286,1.0,1.0,1.0,0.1111111111111111,0.1111111111111111,0.2857142857142857,4,0.2857142857142857,8060,1936,0.9285714285714286,-1
old_test_800,44,L_relation,G_random,0.25,7,task_0656c16cd48a,15,0,6,9,6,9,0,0,0,0,5,12,3,0,0,0,0,0,12,3,0,0,0,0,0,0,0,0,15,1,1.0,1.0,1.0,1.0,0.0,0.0,0.3333333333333333,5,0.3333333333333333,9374,2054,1.0,0
old_test_800,44,L_relation,G_random,0.25,7,task_c9c6fe9c0d10,14,0,6,9,6,8,1,0,0,0,5,11,4,0,0,0,0,0,11,3,1,0,0,0,0,0,0,0,15,1,0.9333333333333333,1.0,1.0,1.0,0.1111111111111111,0.1111111111111111,0.3333333333333333,5,0.3333333333333333,11486,2129,0.9333333333333333,0
old_test_800,44,L_relation,G_random,0.25,7,task_f854634584d5,12,1,5,8,5,7,0,0,0,1,5,11,2,0,0,0,0,0,11,1,0,1,0,0,1,0,0,0,13,1,0.9230769230769231,0.9230769230769231,1.0,1.0,0.0,0.0,0.38461538461538464,5,0.38461538461538464,9520,2435,0.9230769230769231,0
old_test_800,44,L_relation,G_random,0.25,7,task_ef21473444d6,13,0,5,9,5,8,1,0,0,0,4,13,1,1,0,0,0,1,12,1,0,0,0,0,0,0,0,0,14,1,0.9285714285714286,1.0,1.0,1.0,0.1111111111111111,0.1111111111111111,0.2857142857142857,4,0.2857142857142857,7908,1488,0.9285714285714286,1
old_test_800,44,L_relation,G_random,0.25,7,task_c220a8e8b789,13,0,5,8,5,8,0,0,0,0,3,11,2,0,0,0,0,0,11,2,0,0,0,0,0,0,0,0,13,1,1.0,1.0,1.0,1.0,0.0,0.0,0.23076923076923078,3,0.23076923076923078,7811,1155,1.0,0
old_test_800,44,L_relation,G_random,0.25,8,task_43393231507e,12,0,3,9,3,9,0,0,0,0,7,12,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,12,1,1.0,1.0,1.0,1.0,0.0,0.0,0.5833333333333334,7,0.5833333333333334,12631,2924,1.0,0
old_test_800,44,L_relation,G_random,0.25,8,task_c02022c3f50c,14,0,5,9,5,9,0,0,0,0,4,12,2,0,0,0,0,0,12,2,0,0,0,0,0,0,0,0,14,1,1.0,1.0,1.0,1.0,0.0,0.0,0.2857142857142857,4,0.2857142857142857,6489,1607,1.0,0
old_test_800,44,L_relation,G_random,0.25,8,task_0656c16cd48a,15,0,6,9,6,9,0,0,0,0,4,12,3,0,0,0,0,0,12,3,0,0,0,0,0,0,0,0,15,1,1.0,1.0,1.0,1.0,0.0,0.0,0.26666666666666666,4,0.26666666666666666,8008,1653,1.0,0
old_test_800,44,L_relation,G_random,0.25,8,task_c9c6fe9c0d10,14,0,6,9,6,8,1,0,0,0,7,11,4,0,0,0,0,0,11,3,1,0,0,0,0,0,0,0,15,1,0.9333333333333333,1.0,1.0,1.0,0.1111111111111111,0.1111111111111111,0.4666666666666667,7,0.4666666666666667,15362,2983,0.9333333333333333,0
old_test_800,44,L_relation,G_random,0.25,8,task_f854634584d5,12,1,5,8,5,7,0,0,0,1,6,11,2,0,0,0,0,0,11,1,0,1,0,0,1,0,0,0,13,1,0.9230769230769231,0.9230769230769231,1.0,1.0,0.0,0.0,0.46153846153846156,6,0.46153846153846156,16536,2967,0.9230769230769231,0
old_test_800,44,L_relation,G_random,0.25,8,task_ef21473444d6,12,0,5,9,5,7,2,0,0,0,1,13,1,0,0,0,0,2,11,1,0,0,0,0,0,0,0,0,14,1,0.8571428571428571,1.0,1.0,1.0,0.2222222222222222,0.2222222222222222,0.07142857142857142,1,0.07142857142857142,2759,415,0.8571428571428571,0
old_test_800,44,L_relation,G_random,0.25,8,task_c220a8e8b789,13,0,5,8,5,8,0,0,0,0,4,11,2,0,0,0,0,0,11,2,0,0,0,0,0,0,0,0,13,1,1.0,1.0,1.0,1.0,0.0,0.0,0.3076923076923077,4,0.3076923076923077,9980,1568,1.0,0
old_test_800,44,L_relation,G_random,0.25,9,task_43393231507e,12,0,3,9,3,9,0,0,0,0,7,12,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,12,1,1.0,1.0,1.0,1.0,0.0,0.0,0.5833333333333334,7,0.5833333333333334,13754,3015,1.0,0
old_test_800,44,L_relation,G_random,0.25,9,task_c02022c3f50c,14,0,5,9,5,9,0,0,0,0,4,12,2,0,0,0,0,0,12,2,0,0,0,0,0,0,0,0,14,1,1.0,1.0,1.0,1.0,0.0,0.0,0.2857142857142857,4,0.2857142857142857,9123,1754,1.0,0
old_test_800,44,L_relation,G_random,0.25,9,task_0656c16cd48a,15,0,6,9,6,9,0,0,0,0,5,12,3,0,0,0,0,0,12,3,0,0,0,0,0,0,0,0,15,1,1.0,1.0,1.0,1.0,0.0,0.0,0.3333333333333333,5,0.3333333333333333,9154,1996,1.0,0
old_test_800,44,L_relation,G_random,0.25,9,task_c9c6fe9c0d10,14,0,6,9,6,8,1,0,0,0,7,11,4,0,0,0,0,0,11,3,1,0,0,0,0,0,0,0,15,1,0.9333333333333333,1.0,1.0,1.0,0.1111111111111111,0.1111111111111111,0.4666666666666667,7,0.4666666666666667,15213,2902,0.9333333333333333,0
old_test_800,44,L_relation,G_random,0.25,9,task_f854634584d5,12,1,5,8,5,7,0,0,0,1,4,11,2,0,0,0,0,0,11,1,0,1,0,0,1,0,0,0,13,1,0.9230769230769231,0.9230769230769231,1.0,1.0,0.0,0.0,0.3076923076923077,4,0.3076923076923077,8135,2053,0.9230769230769231,0
old_test_800,44,L_relation,G_random,0.25,9,task_ef21473444d6,13,0,5,9,5,8,1,0,0,0,4,13,1,1,0,0,0,1,12,1,0,0,0,0,0,0,0,0,14,1,0.9285714285714286,1.0,1.0,1.0,0.1111111111111111,0.1111111111111111,0.2857142857142857,4,0.2857142857142857,10425,1775,0.9285714285714286,1
old_test_800,44,L_relation,G_random,0.25,9,task_c220a8e8b789,13,0,5,8,5,8,0,0,0,0,2,11,2,0,0,0,0,0,11,2,0,0,0,0,0,0,0,0,13,1,1.0,1.0,1.0,1.0,0.0,0.0,0.15384615384615385,2,0.15384615384615385,6859,826,1.0,0
old_test_800,44,L_relation,G_random,0.25,10,task_43393231507e,12,0,3,9,3,9,0,0,0,0,7,12,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,12,1,1.0,1.0,1.0,1.0,0.0,0.0,0.5833333333333334,7,0.5833333333333334,9841,2836,1.0,0
old_test_800,44,L_relation,G_random,0.25,10,task_c02022c3f50c,14,0,5,9,5,9,0,0,0,0,6,12,2,0,0,0,0,0,12,2,0,0,0,0,0,0,0,0,14,1,1.0,1.0,1.0,1.0,0.0,0.0,0.42857142857142855,6,0.42857142857142855,10618,2630,1.0,0
old_test_800,44,L_relation,G_random,0.25,10,task_0656c16cd48a,15,0,6,9,6,9,0,0,0,0,5,12,3,0,0,0,0,0,12,3,0,0,0,0,0,0,0,0,15,1,1.0,1.0,1.0,1.0,0.0,0.0,0.3333333333333333,5,0.3333333333333333,9752,2069,1.0,0
old_test_800,44,L_relation,G_random,0.25,10,task_c9c6fe9c0d10,14,0,6,9,6,8,1,0,0,0,4,11,4,0,0,0,0,0,11,3,1,0,0,0,0,0,0,0,15,1,0.9333333333333333,1.0,1.0,1.0,0.1111111111111111,0.1111111111111111,0.26666666666666666,4,0.26666666666666666,9846,1696,0.9333333333333333,0
old_test_800,44,L_relation,G_random,0.25,10,task_f854634584d5,12,1,5,8,5,7,0,0,0,1,3,11,2,0,0,0,0,0,11,1,0,1,0,0,1,0,0,0,13,1,0.9230769230769231,0.9230769230769231,1.0,1.0,0.0,0.0,0.23076923076923078,3,0.23076923076923078,9158,1705,0.9230769230769231,0
old_test_800,44,L_relation,G_random,0.25,10,task_ef21473444d6,12,0,5,9,5,7,2,0,0,0,5,13,1,0,0,0,0,2,11,1,0,0,0,0,0,0,0,0,14,1,0.8571428571428571,1.0,1.0,1.0,0.2222222222222222,0.2222222222222222,0.35714285714285715,5,0.35714285714285715,9489,1826,0.8571428571428571,0
old_test_800,44,L_relation,G_random,0.25,10,task_c220a8e8b789,13,0,5,8,5,8,0,0,0,0,3,11,2,0,0,0,0,0,11,2,0,0,0,0,0,0,0,0,13,1,1.0,1.0,1.0,1.0,0.0,0.0,0.23076923076923078,3,0.23076923076923078,7811,1155,1.0,0
old_test_800,44,L_relation,G_random,0.25,11,task_43393231507e,12,0,3,9,3,9,0,0,0,0,7,12,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,12,1,1.0,1.0,1.0,1.0,0.0,0.0,0.5833333333333334,7,0.5833333333333334,11562,2999,1.0,0
old_test_800,44,L_relation,G_random,0.25,11,task_c02022c3f50c,14,0,5,9,5,9,0,0,0,0,4,12,2,0,0,0,0,0,12,2,0,0,0,0,0,0,0,0,14,1,1.0,1.0,1.0,1.0,0.0,0.0,0.2857142857142857,4,0.2857142857142857,7441,1766,1.0,0
old_test_800,44,L_relation,G_random,0.25,11,task_0656c16cd48a,15,0,6,9,6,9,0,0,0,0,6,12,3,0,0,0,0,0,12,3,0,0,0,0,0,0,0,0,15,1,1.0,1.0,1.0,1.0,0.0,0.0,0.4,6,0.4,10777,2394,1.0,0
old_test_800,44,L_relation,G_random,0.25,11,task_c9c6fe9c0d10,14,0,6,9,6,8,1,0,0,0,6,11,4,0,0,0,0,0,11,3,1,0,0,0,0,0,0,0,15,1,0.9333333333333333,1.0,1.0,1.0,0.1111111111111111,0.1111111111111111,0.4,6,0.4,14830,2467,0.9333333333333333,0
old_test_800,44,L_relation,G_random,0.25,11,task_f854634584d5,12,1,5,8,5,7,0,0,0,1,2,11,2,0,0,0,0,0,11,1,0,1,0,0,1,0,0,0,13,1,0.9230769230769231,0.9230769230769231,1.0,1.0,0.0,0.0,0.15384615384615385,2,0.15384615384615385,4957,1254,0.9230769230769231,0
old_test_800,44,L_relation,G_random,0.25,11,task_ef21473444d6,13,0,5,9,5,8,1,0,0,0,5,13,1,1,0,0,0,1,12,1,0,0,0,0,0,0,0,0,14,1,0.9285714285714286,1.0,1.0,1.0,0.1111111111111111,0.1111111111111111,0.35714285714285715,5,0.35714285714285715,9761,1796,0.9285714285714286,1
old_test_800,44,L_relation,G_random,0.25,11,task_c220a8e8b789,13,0,5,8,5,8,0,0,0,0,3,11,2,0,0,0,0,0,11,2,0,0,0,0,0,0,0,0,13,1,1.0,1.0,1.0,1.0,0.0,0.0,0.23076923076923078,3,0.23076923076923078,9811,1259,1.0,0
old_test_800,44,L_relation,G_random,0.25,12,task_43393231507e,12,0,3,9,3,9,0,0,0,0,7,12,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,12,1,1.0,1.0,1.0,1.0,0.0,0.0,0.5833333333333334,7,0.5833333333333334,12507,3042,1.0,0
old_test_800,44,L_relation,G_random,0.25,12,task_c02022c3f50c,14,0,5,9,5,9,0,0,0,0,5,12,2,0,0,0,0,0,12,2,0,0,0,0,0,0,0,0,14,1,1.0,1.0,1.0,1.0,0.0,0.0,0.35714285714285715,5,0.35714285714285715,8553,2107,1.0,0
old_test_800,44,L_relation,G_random,0.25,12,task_0656c16cd48a,15,0,6,9,6,9,0,0,0,0,5,12,3,0,0,0,0,0,12,3,0,0,0,0,0,0,0,0,15,1,1.0,1.0,1.0,1.0,0.0,0.0,0.3333333333333333,5,0.3333333333333333,9303,1991,1.0,0
old_test_800,44,L_relation,G_random,0.25,12,task_c9c6fe9c0d10,14,0,6,9,6,8,1,0,0,0,5,11,4,0,0,0,0,0,11,3,1,0,0,0,0,0,0,0,15,1,0.9333333333333333,1.0,1.0,1.0,0.1111111111111111,0.1111111111111111,0.3333333333333333,5,0.3333333333333333,12297,2129,0.9333333333333333,0
old_test_800,44,L_relation,G_random,0.25,12,task_f854634584d5,12,1,5,8,5,7,0,0,0,1,4,11,2,0,0,0,0,0,11,1,0,1,0,0,1,0,0,0,13,1,0.9230769230769231,0.9230769230769231,1.0,1.0,0.0,0.0,0.3076923076923077,4,0.3076923076923077,10526,2097,0.9230769230769231,0
old_test_800,44,L_relation,G_random,0.25,12,task_ef21473444d6,12,0,5,9,5,7,2,0,0,0,2,13,1,0,0,0,0,2,11,1,0,0,0,0,0,0,0,0,14,1,0.8571428571428571,1.0,1.0,1.0,0.2222222222222222,0.2222222222222222,0.14285714285714285,2,0.14285714285714285,4073,727,0.8571428571428571,0
old_test_800,44,L_relation,G_random,0.25,12,task_c220a8e8b789,13,0,5,8,5,8,0,0,0,0,5,11,2,0,0,0,0,0,11,2,0,0,0,0,0,0,0,0,13,1,1.0,1.0,1.0,1.0,0.0,0.0,0.38461538461538464,5,0.38461538461538464,12480,2026,1.0,0
old_test_800,44,L_relation,G_random,0.25,13,task_43393231507e,12,0,3,9,3,9,0,0,0,0,7,12,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,12,1,1.0,1.0,1.0,1.0,0.0,0.0,0.5833333333333334,7,0.5833333333333334,11161,2963,1.0,0
old_test_800,44,L_relation,G_random,0.25,13,task_c02022c3f50c,14,0,5,9,5,9,0,0,0,0,5,12,2,0,0,0,0,0,12,2,0,0,0,0,0,0,0,0,14,1,1.0,1.0,1.0,1.0,0.0,0.0,0.35714285714285715,5,0.35714285714285715,10916,2349,1.0,0
old_test_800,44,L_relation,G_random,0.25,13,task_0656c16cd48a,15,0,6,9,6,9,0,0,0,0,5,12,3,0,0,0,0,0,12,3,0,0,0,0,0,0,0,0,15,1,1.0,1.0,1.0,1.0,0.0,0.0,0.3333333333333333,5,0.3333333333333333,9780,2106,1.0,0
old_test_800,44,L_relation,G_random,0.25,13,task_c9c6fe9c0d10,14,0,6,9,6,8,1,0,0,0,5,11,4,0,0,0,0,0,11,3,1,0,0,0,0,0,0,0,15,1,0.9333333333333333,1.0,1.0,1.0,0.1111111111111111,0.1111111111111111,0.3333333333333333,5,0.3333333333333333,11426,2101,0.9333333333333333,0
old_test_800,44,L_relation,G_random,0.25,13,task_f854634584d5,12,1,5,8,5,7,0,0,0,1,4,11,2,0,0,0,0,0,11,1,0,1,0,0,1,0,0,0,13,1,0.9230769230769231,0.9230769230769231,1.0,1.0,0.0,0.0,0.3076923076923077,4,0.3076923076923077,7616,1983,0.9230769230769231,0
old_test_800,44,L_relation,G_random,0.25,13,task_ef21473444d6,13,0,5,9,5,8,1,0,0,0,4,13,1,1,0,0,0,1,12,1,0,0,0,0,0,0,0,0,14,1,0.9285714285714286,1.0,1.0,1.0,0.1111111111111111,0.1111111111111111,0.2857142857142857,4,0.2857142857142857,9143,1619,0.9285714285714286,1
old_test_800,44,L_relation,G_random,0.25,13,task_c220a8e8b789,13,0,5,8,5,8,0,0,0,0,3,11,2,0,0,0,0,0,11,2,0,0,0,0,0,0,0,0,13,1,1.0,1.0,1.0,1.0,0.0,0.0,0.23076923076923078,3,0.23076923076923078,7956,1145,1.0,0
old_test_800,44,L_relation,G_random,0.25,14,task_43393231507e,12,0,3,9,3,9,0,0,0,0,7,12,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,12,1,1.0,1.0,1.0,1.0,0.0,0.0,0.5833333333333334,7,0.5833333333333334,13634,3094,1.0,0
old_test_800,44,L_relation,G_random,0.25,14,task_c02022c3f50c,13,0,5,9,5,8,1,0,0,0,3,12,2,0,1,0,0,0,11,2,0,0,0,0,0,0,0,0,14,1,0.9285714285714286,1.0,1.0,1.0,0.1111111111111111,0.1111111111111111,0.21428571428571427,3,0.21428571428571427,5613,1457,0.9285714285714286,-1
old_test_800,44,L_relation,G_random,0.25,14,task_0656c16cd48a,15,0,6,9,6,9,0,0,0,0,5,12,3,0,0,0,0,0,12,3,0,0,0,0,0,0,0,0,15,1,1.0,1.0,1.0,1.0,0.0,0.0,0.3333333333333333,5,0.3333333333333333,10365,2173,1.0,0
old_test_800,44,L_relation,G_random,0.25,14,task_c9c6fe9c0d10,14,0,6,9,6,8,1,0,0,0,5,11,4,0,0,0,0,0,11,3,1,0,0,0,0,0,0,0,15,1,0.9333333333333333,1.0,1.0,1.0,0.1111111111111111,0.1111111111111111,0.3333333333333333,5,0.3333333333333333,11337,2048,0.9333333333333333,0
old_test_800,44,L_relation,G_random,0.25,14,task_f854634584d5,12,1,5,8,5,7,0,0,0,1,5,11,2,0,0,0,0,0,11,1,0,1,0,0,1,0,0,0,13,1,0.9230769230769231,0.9230769230769231,1.0,1.0,0.0,0.0,0.38461538461538464,5,0.38461538461538464,9651,2440,0.9230769230769231,0
old_test_800,44,L_relation,G_random,0.25,14,task_ef21473444d6,13,0,5,9,5,8,1,0,0,0,3,13,1,1,0,0,0,1,12,1,0,0,0,0,0,0,0,0,14,1,0.9285714285714286,1.0,1.0,1.0,0.1111111111111111,0.1111111111111111,0.21428571428571427,3,0.21428571428571427,6811,1168,0.9285714285714286,1
old_test_800,44,L_relation,G_random,0.25,14,task_c220a8e8b789,13,0,5,8,5,8,0,0,0,0,5,11,2,0,0,0,0,0,11,2,0,0,0,0,0,0,0,0,13,1,1.0,1.0,1.0,1.0,0.0,0.0,0.38461538461538464,5,0.38461538461538464,10883,1910,1.0,0
old_test_800,44,L_relation,G_random,0.25,15,task_43393231507e,12,0,3,9,3,9,0,0,0,0,7,12,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,12,1,1.0,1.0,1.0,1.0,0.0,0.0,0.5833333333333334,7,0.5833333333333334,11358,3010,1.0,0
old_test_800,44,L_relation,G_random,0.25,15,task_c02022c3f50c,13,0,5,9,5,8,1,0,0,0,4,12,2,0,1,0,0,0,11,2,0,0,0,0,0,0,0,0,14,1,0.9285714285714286,1.0,1.0,1.0,0.1111111111111111,0.1111111111111111,0.2857142857142857,4,0.2857142857142857,9851,1913,0.9285714285714286,-1
old_test_800,44,L_relation,G_random,0.25,15,task_0656c16cd48a,15,0,6,9,6,9,0,0,0,0,4,12,3,0,0,0,0,0,12,3,0,0,0,0,0,0,0,0,15,1,1.0,1.0,1.0,1.0,0.0,0.0,0.26666666666666666,4,0.26666666666666666,8597,1741,1.0,0
old_test_800,44,L_relation,G_random,0.25,15,task_c9c6fe9c0d10,14,0,6,9,6,8,1,0,0,0,6,11,4,0,0,0,0,0,11,3,1,0,0,0,0,0,0,0,15,1,0.9333333333333333,1.0,1.0,1.0,0.1111111111111111,0.1111111111111111,0.4,6,0.4,12852,2450,0.9333333333333333,0
old_test_800,44,L_relation,G_random,0.25,15,task_f854634584d5,12,1,5,8,5,7,0,0,0,1,3,11,2,0,0,0,0,0,11,1,0,1,0,0,1,0,0,0,13,1,0.9230769230769231,0.9230769230769231,1.0,1.0,0.0,0.0,0.23076923076923078,3,0.23076923076923078,6435,1653,0.9230769230769231,0
old_test_800,44,L_relation,G_random,0.25,15,task_ef21473444d6,12,0,5,9,5,7,2,0,0,0,4,13,1,0,0,0,0,2,11,1,0,0,0,0,0,0,0,0,14,1,0.8571428571428571,1.0,1.0,1.0,0.2222222222222222,0.2222222222222222,0.2857142857142857,4,0.2857142857142857,8365,1616,0.8571428571428571,0
old_test_800,44,L_relation,G_random,0.25,15,task_c220a8e8b789,13,0,5,8,5,8,0,0,0,0,5,11,2,0,0,0,0,0,11,2,0,0,0,0,0,0,0,0,13,1,1.0,1.0,1.0,1.0,0.0,0.0,0.38461538461538464,5,0.38461538461538464,13194,1993,1.0,0
old_test_800,44,L_relation,G_random,0.25,16,task_43393231507e,12,0,3,9,3,9,0,0,0,0,7,12,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,12,1,1.0,1.0,1.0,1.0,0.0,0.0,0.5833333333333334,7,0.5833333333333334,12775,2948,1.0,0
old_test_800,44,L_relation,G_random,0.25,16,task_c02022c3f50c,14,0,5,9,5,9,0,0,0,0,5,12,2,0,0,0,0,0,12,2,0,0,0,0,0,0,0,0,14,1,1.0,1.0,1.0,1.0,0.0,0.0,0.35714285714285715,5,0.35714285714285715,10491,2069,1.0,0
old_test_800,44,L_relation,G_random,0.25,16,task_0656c16cd48a,15,0,6,9,6,9,0,0,0,0,6,12,3,0,0,0,0,0,12,3,0,0,0,0,0,0,0,0,15,1,1.0,1.0,1.0,1.0,0.0,0.0,0.4,6,0.4,11095,2440,1.0,0
old_test_800,44,L_relation,G_random,0.25,16,task_c9c6fe9c0d10,14,0,6,9,6,8,1,0,0,0,5,11,4,0,0,0,0,0,11,3,1,0,0,0,0,0,0,0,15,1,0.9333333333333333,1.0,1.0,1.0,0.1111111111111111,0.1111111111111111,0.3333333333333333,5,0.3333333333333333,11441,2045,0.9333333333333333,0
old_test_800,44,L_relation,G_random,0.25,16,task_f854634584d5,12,1,5,8,5,7,0,0,0,1,4,11,2,0,0,0,0,0,11,1,0,1,0,0,1,0,0,0,13,1,0.9230769230769231,0.9230769230769231,1.0,1.0,0.0,0.0,0.3076923076923077,4,0.3076923076923077,7658,2017,0.9230769230769231,0
old_test_800,44,L_relation,G_random,0.25,16,task_ef21473444d6,12,0,5,9,5,7,2,0,0,0,3,13,1,0,0,0,0,2,11,1,0,0,0,0,0,0,0,0,14,1,0.8571428571428571,1.0,1.0,1.0,0.2222222222222222,0.2222222222222222,0.21428571428571427,3,0.21428571428571427,7466,1328,0.8571428571428571,0
old_test_800,44,L_relation,G_random,0.25,16,task_c220a8e8b789,13,0,5,8,5,8,0,0,0,0,3,11,2,0,0,0,0,0,11,2,0,0,0,0,0,0,0,0,13,1,1.0,1.0,1.0,1.0,0.0,0.0,0.23076923076923078,3,0.23076923076923078,7956,1145,1.0,0
old_test_800,44,L_relation,G_random,0.25,17,task_43393231507e,12,0,3,9,3,9,0,0,0,0,7,12,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,12,1,1.0,1.0,1.0,1.0,0.0,0.0,0.5833333333333334,7,0.5833333333333334,13294,2985,1.0,0
old_test_800,44,L_relation,G_random,0.25,17,task_c02022c3f50c,14,0,5,9,5,9,0,0,0,0,6,12,2,0,0,0,0,0,12,2,0,0,0,0,0,0,0,0,14,1,1.0,1.0,1.0,1.0,0.0,0.0,0.42857142857142855,6,0.42857142857142855,10688,2657,1.0,0
